"Halted, below me, a quizzer looks at me. I halt.",halted below me a quizzer looks at me i halt
"--Mournful mummer, Buck Mulligan moaned. Synge has left off wearing black to be like nature. Only crows, priests and English coal are black.",mournful mummer buck mulligan moaned synge has left off wearing black to be like nature only crows priests and english coal are black
A laugh tripped over his lips.,a laugh tripped over his lips
"--Longworth is awfully sick, he said, after what you wrote about that old hake Gregory. O you inquisitional drunken jewjesuit! She gets you a job on the paper and then you go and slate her drivel to Jaysus. Couldn't you do the Yeats touch?",longworth is awfully sick he said after what you wrote about that old hake gregory o you inquisitional drunken jewjesuit she gets you a job on the paper and then you go and slate her drivel to jaysus couldnt you do the yeats touch
"He went on and down, mopping, chanting with waving graceful arms:",he went on and down mopping chanting with waving graceful arms
--The most beautiful book that has come out of our country in my time. One thinks of Homer.,the most beautiful book that has come out of our country in my time one thinks of homer
He stopped at the stairfoot.,he stopped at the stairfoot
"--I have conceived a play for the mummers, he said solemnly.",i have conceived a play for the mummers he said solemnly
"The pillared Moorish hall, shadows entwined. Gone the nine men's morrice with caps of indices.",the pillared moorish hall shadows entwined gone the nine mens morrice with caps of indices
In sweetly varying voices Buck Mulligan read his tablet: _Everyman His own Wife or A Honeymoon in the Hand (a national immorality in three orgasms) by Ballocky Mulligan._,in sweetly varying voices buck mulligan read his tablet everyman his own wife or a honeymoon in the hand a national immorality in three orgasms by ballocky mulligan
" He turned a happy patch's smirk to Stephen, saying:", he turned a happy patchs smirk to stephen saying
"--The disguise, I fear, is thin. But listen.",the disguise i fear is thin but listen
"He read, _marcato:_",he read marcato
--Characters:,characters
     TODY TOSTOFF (a ruined Pole)      CRAB (a bushranger)      MEDICAL DICK )      and          ) (two birds with one stone)      MEDICAL DAVY )      MOTHER GROGAN (a watercarrier)      FRESH NELLY      and      ROSALIE (the coalquay whore)., tody tostoff a ruined pole crab a bushranger medical dick  and  two birds with one stone medical davy  mother grogan a watercarrier fresh nelly and rosalie the coalquay whore
"He laughed, lolling a to and fro head, walking on, followed by Stephen: and mirthfully he told the shadows, souls of men:",he laughed lolling a to and fro head walking on followed by stephen and mirthfully he told the shadows souls of men
"--O, the night in the Camden hall when the daughters of Erin had to lift their skirts to step over you as you lay in your mulberrycoloured, multicoloured, multitudinous vomit!",o the night in the camden hall when the daughters of erin had to lift their skirts to step over you as you lay in your mulberrycoloured multicoloured multitudinous vomit
"--The most innocent son of Erin, Stephen said, for whom they ever lifted them.",the most innocent son of erin stephen said for whom they ever lifted them
"About to pass through the doorway, feeling one behind, he stood aside.",about to pass through the doorway feeling one behind he stood aside
"Part. The moment is now. Where then? If Socrates leave his house today, if Judas go forth tonight. Why? That lies in space which I in time must come to, ineluctably.",part the moment is now where then if socrates leave his house today if judas go forth tonight why that lies in space which i in time must come to ineluctably
My will: his will that fronts me. Seas between.,my will his will that fronts me seas between
"A man passed out between them, bowing, greeting.",a man passed out between them bowing greeting
"--Good day again, Buck Mulligan said.",good day again buck mulligan said
The portico.,the portico
"Here I watched the birds for augury. Aengus of the birds. They go, they come. Last night I flew. Easily flew. Men wondered. Street of harlots after. A creamfruit melon he held to me. In. You will see.",here i watched the birds for augury aengus of the birds they go they come last night i flew easily flew men wondered street of harlots after a creamfruit melon he held to me in you will see
"--The wandering jew, Buck Mulligan whispered with clown's awe. Did you see his eye? He looked upon you to lust after you. I fear thee, ancient mariner. O, Kinch, thou art in peril. Get thee a breechpad.",the wandering jew buck mulligan whispered with clowns awe did you see his eye he looked upon you to lust after you i fear thee ancient mariner o kinch thou art in peril get thee a breechpad
Manner of Oxenford.,manner of oxenford
Day. Wheelbarrow sun over arch of bridge.,day wheelbarrow sun over arch of bridge
"A dark back went before them, step of a pard, down, out by the gateway, under portcullis barbs.",a dark back went before them step of a pard down out by the gateway under portcullis barbs
